"","product_productid","movie_count","total_votes","movie_score_avg","movie_score_1","movie_score_2","movie_score_3","movie_score_4","movie_score_5"
"12389","B000NA6CP4",131,356,4.54961832061069,0,2,11,31,87
"12390","B000NA6CPE",131,356,4.54961832061069,0,2,11,31,87
"12391","B000NB26NA",489,4151,3.97137014314928,47,26,69,99,248
"12392","B000NBOJIU",169,1635,4.15384615384615,9,10,17,43,90
"12393","B000NCX6Y2",257,1922,2.08949416342412,112,69,34,25,17
"12394","B000ND0K36",121,528,3.9504132231405,11,7,18,26,59
"12395","B000NDEXK2",464,2811,4.52801724137931,15,17,26,56,350
"12396","B000NDEXKM",235,1232,4.40425531914894,9,8,15,50,153
"12397","B000NDEXPC",141,526,4.72340425531915,1,1,5,22,112
"12398","B000NDHQG0",146,654,3.02739726027397,27,26,36,30,27
"12399","B000NDJOO2",302,3445,3.66225165562914,32,33,48,81,108
"12400","B000NDMRCS",561,3180,3.2620320855615,84,88,125,125,139
"12401","B000NDMRDW",561,3180,3.2620320855615,84,88,125,125,139
"12402","B000NDMREQ",146,654,3.02739726027397,27,26,36,30,27
"12403","B000NGTJTY",847,6329,4.07438016528926,76,51,74,179,467
"12404","B000NGYLOM",400,2535,3.2975,69,70,58,79,124
"12405","B000NHG7BG",120,524,4.35,5,4,12,22,77
"12406","B000NHG7CA",410,2582,3.70731707317073,45,39,63,107,156
"12407","B000NHG7CK",410,2582,3.70731707317073,45,39,63,107,156
"12408","B000NHPCS0",847,6329,4.07438016528926,76,51,74,179,467
"12409","B000NHS2SC",219,1149,3.70319634703196,27,16,33,62,81
"12410","B000NI8F4W",268,1799,4.42164179104478,16,9,12,40,191
"12411","B000NI8F5G",347,1870,4.68011527377522,8,3,16,38,282
"12412","B000NIBUQW",349,1202,4.32378223495702,15,9,33,83,209
"12413","B000NIBURQ",188,731,3.84574468085106,11,18,33,53,73
"12414","B000NIBUS0",118,290,4.27118644067797,0,4,20,34,60
"12415","B000NIF51S",112,426,3.28571428571429,13,20,26,28,25
"12416","B000NIVJEU",386,1725,2.60621761658031,129,78,60,54,65
"12417","B000NIVJF4",251,1139,4.14741035856574,7,15,32,77,120
"12418","B000NIVJFY",183,899,4.13114754098361,11,7,11,72,82
"12419","B000NIVJGI",228,941,4.63157894736842,6,4,9,30,179
"12420","B000NIVJGS",160,1163,3.59375,17,17,30,46,50
"12421","B000NIVJHM",228,941,4.63157894736842,6,4,9,30,179
"12422","B000NIWHNC",125,655,4.208,15,3,6,18,83
"12423","B000NJCL5K",150,425,4.03333333333333,25,3,8,20,94
"12424","B000NJEOY6",150,425,4.03333333333333,25,3,8,20,94
"12425","B000NK7H1M",134,867,4.15671641791045,6,8,13,39,68
"12426","B000NKGZ4C",116,775,2.77586206896552,30,20,26,26,14
"12427","B000NMTYGQ",114,663,3.01754385964912,19,21,28,31,15
"12428","B000NMW6J8",109,383,3.92660550458716,10,8,10,33,48
"12429","B000NMW6M0",401,4080,3.24937655860349,90,52,52,82,125
"12430","B000NMZFHI",113,315,3.3716814159292,12,14,32,30,25
"12431","B000NMZFIW",110,379,3.35454545454545,13,17,25,28,27
"12432","B000NNESB6",437,5267,3.74141876430206,60,35,53,99,190
"12433","B000NNFLPS",139,401,3.65467625899281,11,16,33,29,50
"12434","B000NNPT8C",181,685,3.72375690607735,23,15,26,42,75
"12435","B000NNUX10",138,448,3.94202898550725,6,4,30,50,48
"12436","B000NOIVT0",112,669,3.39285714285714,16,16,19,30,31
"12437","B000NOIX48",262,1459,4.54580152671756,4,8,12,55,183
"12438","B000NOK0GM",270,2756,4.63333333333333,6,9,12,24,219
"12439","B000NOK1KC",175,573,4.32,11,3,16,34,111
"12440","B000NOK1KM",175,573,4.32,11,3,16,34,111
"12441","B000NOKFHQ",589,5673,4.18336162988115,43,27,49,130,340
"12442","B000NOKJBS",406,966,4.35960591133005,0,14,46,126,220
"12443","B000NOKJC2",406,966,4.35960591133005,0,14,46,126,220
"12444","B000NOKJCC",406,966,4.35960591133005,0,14,46,126,220
"12445","B000NOKJCM",406,966,4.35960591133005,0,14,46,126,220
"12446","B000NOKJF4",167,1444,3.70658682634731,22,14,21,44,66
"12447","B000NOKJFO",167,1444,3.70658682634731,22,14,21,44,66
"12448","B000NPM50A",137,322,4.7007299270073,2,3,4,16,112
"12449","B000NPNDFQ",860,965,4.74883720930233,24,5,14,77,740
"12450","B000NQBIM0",162,571,4.12345679012346,11,6,14,52,79
"12451","B000NQPZCO",120,524,4.35,5,4,12,22,77
"12452","B000NQQ4DI",140,1310,4.01428571428571,16,11,7,27,79
"12453","B000NQQ4ME",589,5673,4.18336162988115,43,27,49,130,340
"12454","B000NQRE0K",508,3153,4.61811023622047,16,9,24,55,404
"12455","B000NQRR1Q",207,1386,3.78260869565217,14,21,39,55,78
"12456","B000NQRV4O",438,4210,3.35844748858448,87,47,64,102,138
"12457","B000NTF44K",120,760,3.175,22,22,18,29,29
"12458","B000NTHT6G",353,1598,4.10198300283286,21,20,34,105,173
"12459","B000NTMWYU",194,1046,3.86082474226804,13,17,36,46,82
"12460","B000NTPDK0",361,2112,4.32409972299169,13,16,27,90,215
"12461","B000NTPFK8",150,703,3.29333333333333,22,22,24,54,28
"12462","B000NUQAWO",169,1036,3.89940828402367,11,9,37,41,71
"12463","B000NUYJW2",385,2132,4.64675324675325,4,7,16,67,291
"12464","B000NV064G",117,506,2.92307692307692,31,20,18,23,25
"12465","B000NV2IEM",385,2132,4.64675324675325,4,7,16,67,291
"12466","B000NVI2GU",160,633,4.41875,3,6,18,27,106
"12467","B000NVL1YA",206,777,3.90776699029126,14,11,26,84,71
"12468","B000NVT0SE",163,754,3.40490797546012,23,28,21,42,49
"12469","B000NVT0SO",163,754,3.40490797546012,23,28,21,42,49
"12470","B000NW5CDK",202,2218,4.57425742574257,4,6,8,36,148
"12471","B000NW5S4I",110,408,4.38181818181818,1,5,7,35,62
"12472","B000NW5S5C",110,408,4.38181818181818,1,5,7,35,62
"12473","B000NZ412U",187,884,4.51871657754011,9,4,11,20,143
"12474","B000O14O8O",629,8071,3.49602543720191,146,52,55,96,280
"12475","B000O14VAU",402,1742,3.64676616915423,37,49,66,117,133
"12476","B000O15XBG",198,583,3.75252525252525,25,18,25,43,87
"12477","B000O174CM",264,1322,4.14772727272727,17,13,28,62,144
"12478","B000O176IO",110,882,4.27272727272727,3,6,13,24,64
"12479","B000O1799U",264,1322,4.14772727272727,17,13,28,62,144
"12480","B000O179A4",264,1322,4.14772727272727,17,13,28,62,144
"12481","B000O179EA",121,481,4.52892561983471,2,1,8,30,80
"12482","B000O179EK",528,4100,4.42045454545455,37,15,18,77,381
"12483","B000O179FO",264,1322,4.14772727272727,17,13,28,62,144
"12484","B000O179FY",200,1396,4.32,17,5,8,37,133
"12485","B000O179HW",264,1322,4.14772727272727,17,13,28,62,144
"12486","B000O19EW0",394,3509,3.81472081218274,41,39,50,86,178
"12487","B000O1BEZK",156,652,3.41666666666667,27,13,24,52,40
"12488","B000O1F6K4",202,1021,3.66831683168317,20,22,36,51,73
"12489","B000O3P62A",191,813,3.16753926701571,35,21,50,47,38
"12490","B000O599V2",206,1358,4.24757281553398,13,10,17,39,127
"12491","B000O599WG",141,1009,4.46808510638298,5,7,4,26,99
"12492","B000O599WQ",383,2118,4.64490861618799,4,8,15,66,290
"12493","B000O599XK",141,1009,4.46808510638298,5,7,4,26,99
"12494","B000O599YO",109,1226,3.76146788990826,17,5,11,30,46
"12495","B000O599ZS",385,2132,4.64675324675325,4,7,16,67,291
"12496","B000O59A02",122,707,4.71311475409836,1,0,4,23,94
"12497","B000O59A0M",135,436,4.66666666666667,2,1,10,14,108
"12498","B000O59A3Y",267,1431,4.05992509363296,22,15,31,56,143
"12499","B000O59A4I",267,1431,4.05992509363296,22,15,31,56,143
"12500","B000O59AFM",210,707,2.8952380952381,53,35,39,47,36
"12501","B000O59AFW",210,707,2.8952380952381,53,35,39,47,36
"12502","B000O59AG6",135,436,4.66666666666667,2,1,10,14,108
"12503","B000O59AGG",135,436,4.66666666666667,2,1,10,14,108
"12504","B000O5B4BU",290,4105,4.39655172413793,24,9,12,28,217
"12505","B000O5B4C4",102,754,4.13725490196078,2,8,11,34,47
"12506","B000O5B4DS",223,1719,4.23766816143498,17,8,17,44,137
"12507","B000O5S1F2",153,705,3.3921568627451,12,14,56,44,27
"12508","B000O75GUS",264,1322,4.14772727272727,17,13,28,62,144
"12509","B000O7667K",516,5005,3.69186046511628,94,44,44,79,255
"12510","B000O76T72",176,682,4.25,14,2,16,38,106
"12511","B000O76T7C",291,1432,4.66666666666667,4,4,12,45,226
"12512","B000O76T7M",506,3152,3.05928853754941,101,75,115,123,92
"12513","B000O76T7W",380,1508,3.82631578947368,25,31,56,141,127
"12514","B000O76T86",325,1623,3.80615384615385,39,22,42,82,140
"12515","B000O76T8G",313,2345,4.19808306709265,26,8,26,71,182
"12516","B000O76T8Q",238,1241,4.15966386554622,21,10,18,50,139
"12517","B000O76T90",192,536,4.703125,1,3,6,32,150
"12518","B000O76T9A",303,922,4.5973597359736,2,3,11,83,204
"12519","B000O76T9K",297,1372,4.28282828282828,11,6,32,87,161
"12520","B000O76T9U",561,3180,3.2620320855615,84,88,125,125,139
"12521","B000O76TAE",334,1515,4.06586826347305,19,20,41,94,160
"12522","B000O76TAO",122,316,4.68032786885246,0,1,4,28,89
"12523","B000O76ZQC",783,9049,4.26819923371647,55,40,56,121,511
"12524","B000O76ZR6",105,873,3.8,16,8,11,16,54
"12525","B000O77QD8",302,3445,3.66225165562914,32,33,48,81,108
"12526","B000O77QDI",302,3445,3.66225165562914,32,33,48,81,108
"12527","B000O77R6O",516,5005,3.69186046511628,94,44,44,79,255
"12528","B000O77RLE",237,2934,4.20253164556962,15,9,22,58,133
"12529","B000O77SEU",150,703,3.29333333333333,22,22,24,54,28
"12530","B000O77SF4",150,703,3.29333333333333,22,22,24,54,28
"12531","B000O77SMW",119,641,4.48739495798319,6,1,6,22,84
"12532","B000O77SPE",313,1484,3.46325878594249,27,50,62,99,75
"12533","B000O77SRC",192,536,4.703125,1,3,6,32,150
"12534","B000O785XI",151,705,4.72185430463576,2,0,6,22,121
"12535","B000O78L0U",152,1198,4.72368421052632,1,3,2,25,121
"12536","B000OBYLVO",405,1783,4.14320987654321,30,16,44,91,224
"12537","B000OCXLPU",110,459,2.77272727272727,32,19,18,24,17
"12538","B000OCY7JO",112,1260,4.19642857142857,8,4,10,26,64
"12539","B000OCY7TY",110,459,2.77272727272727,32,19,18,24,17
"12540","B000OCY7VC",516,5005,3.69186046511628,94,44,44,79,255
"12541","B000OCY7YE",110,459,2.77272727272727,32,19,18,24,17
"12542","B000OCZA04",127,820,3.11023622047244,31,23,13,21,39
"12543","B000OCZA0E",127,820,3.11023622047244,31,23,13,21,39
"12544","B000OCZD5G",194,1036,4.2680412371134,8,7,23,43,113
"12545","B000OCZD5Q",106,625,3.75471698113208,9,10,17,32,38
"12546","B000OCZD60",194,1037,4.2680412371134,8,7,23,43,113
"12547","B000OHZL1C",152,732,4.53947368421053,2,3,8,37,102
"12548","B000OHZL1M",116,403,4.07758620689655,2,9,12,48,45
"12549","B000OHZL2G",110,344,4.18181818181818,10,3,8,25,64
"12550","B000OHZL2Q",165,552,4.54545454545455,2,3,11,36,113
"12551","B000OHZL3K",190,620,4.09473684210526,6,10,30,58,86
"12552","B000OHZL44",278,1287,4.15467625899281,15,17,32,60,154
"12553","B000OLGCF2",105,526,4.75238095238095,2,2,3,6,92
"12554","B000OLGCI4",297,1493,4.55218855218855,16,2,11,41,227
"12555","B000OLRH10",352,1628,4.28409090909091,8,13,37,107,187
"12556","B000OLRH1A",352,1628,4.28409090909091,8,13,37,107,187
"12557","B000OLROWC",108,314,4.75,2,0,3,13,90
"12558","B000OLTBL4",386,1725,2.60621761658031,129,78,60,54,65
"12559","B000OLTMPE",104,340,4.67307692307692,4,1,2,11,86
"12560","B000OLTMQ8",317,1344,4.41955835962145,3,8,29,90,187
"12561","B000OLV97I",386,1725,2.60621761658031,129,78,60,54,65
"12562","B000OLVHGG",122,785,3.81147540983607,7,15,17,38,45
"12563","B000OMD3KI",117,341,3.02564102564103,15,19,47,20,16
"12564","B000OMMN5Y",142,500,3.93661971830986,4,11,30,42,55
"12565","B000OONQ8K",194,901,4.32989690721649,15,5,13,29,132
"12566","B000OONQ8U",175,573,4.32,11,3,16,34,111
"12567","B000OONQ94",128,557,4.015625,11,9,10,35,63
"12568","B000OONQ9E",133,858,4.00751879699248,9,9,20,29,66
"12569","B000OONQ9O",216,1729,4.00462962962963,23,11,22,46,114
"12570","B000OONQAS",175,573,4.32,11,3,16,34,111
"12571","B000OONQB2",128,557,4.015625,11,9,10,35,63
"12572","B000OONQBC",133,858,4.00751879699248,9,9,20,29,66
"12573","B000OONQBM",216,1729,4.00462962962963,23,11,22,46,114
"12574","B000OPO61U",113,879,4.31858407079646,3,7,9,26,68
"12575","B000OPOAJS",152,713,4.26315789473684,5,6,12,50,79
"12576","B000OPOAKC",126,572,4.58730158730159,3,0,7,26,90
"12577","B000OPOALQ",194,956,4.32989690721649,8,6,19,42,119
"12578","B000OPOAM0",360,2121,4.30555555555556,15,11,38,81,215
"12579","B000OPOAMK",157,1133,4.48407643312102,6,2,8,35,106
"12580","B000OPPBEQ",607,6376,4.42339373970346,28,14,38,120,407
"12581","B000OQB0W2",509,2133,4.69744597249509,13,7,18,45,426
"12582","B000OQF6KE",130,599,4.45384615384615,3,3,8,34,82
"12583","B000OQF6KO",104,426,4.50961538461539,3,2,6,21,72
"12584","B000OT6UZQ",112,448,4.125,7,3,14,33,55
"12585","B000OT6V00",365,1942,4.15342465753425,18,13,44,110,180
"12586","B000OTPFRA",129,778,4.22480620155039,12,4,11,18,84
"12587","B000OUZBSW",558,3641,3.97849462365591,53,28,71,132,274
"12588","B000OV85AW",104,422,4.57692307692308,2,1,6,21,74
"12589","B000OVC2QK",202,1021,3.66831683168317,20,22,36,51,73
"12590","B000OVLBEO",349,1570,3.3810888252149,48,50,70,83,98
"12591","B000OVLBEY",349,1570,3.3810888252149,48,50,70,83,98
"12592","B000OVLBF8",349,1570,3.3810888252149,48,50,70,83,98
"12593","B000OVLBFI",349,1570,3.3810888252149,48,50,70,83,98
"12594","B000OVLBGC",329,2224,4.70516717325228,4,9,8,38,270
"12595","B000OVLBGM",117,341,3.02564102564103,15,19,47,20,16
"12596","B000OVLBHG",312,2067,3.67307692307692,54,15,38,77,128
"12597","B000OVLBIU",349,1570,3.3810888252149,48,50,70,83,98
"12598","B000OVLBJ4",117,341,3.02564102564103,15,19,47,20,16
"12599","B000OW77UU",349,1202,4.32378223495702,15,9,33,83,209
"12600","B000OW8DW6",491,5532,3.64969450101833,77,46,58,101,209
"12601","B000OWAFPE",573,4079,3.75916230366492,85,59,55,84,290
"12602","B000OWC2QE",105,363,4.08571428571429,7,9,10,21,58
"12603","B000OXHRRC",194,1046,3.86082474226804,13,17,36,46,82
"12604","B000OY8NII",145,907,4.44827586206897,4,4,14,24,99
"12605","B000OYAT3U",185,1075,4.10810810810811,7,8,27,59,84
"12606","B000OYAT44",185,1075,4.10810810810811,7,8,27,59,84
"12607","B000OYAT4E",185,1075,4.10810810810811,7,8,27,59,84
"12608","B000OYC7A8",275,1602,4.49818181818182,11,12,13,32,207
"12609","B000OYC7BW",150,702,2.96,34,28,30,26,32
"12610","B000OYC7PS",242,982,4.05371900826446,11,13,35,76,107
"12611","B000OYCM5I",287,2410,3.68292682926829,49,24,28,54,132
"12612","B000OYNVOY",127,2181,4.41732283464567,7,4,8,18,90
"12613","B000OYTPJO",112,683,4.47321428571429,5,0,7,25,75
"12614","B000OZHVXA",115,675,3.30434782608696,20,11,23,36,25
"12615","B000P0J05G",327,1570,4.40366972477064,6,13,26,80,202
"12616","B000P0J05Q",132,461,4.00757575757576,6,9,12,56,49
"12617","B000P0J06K",271,848,4.43911439114391,9,5,16,69,172
"12618","B000P0J06U",136,492,4.36764705882353,5,0,13,40,78
"12619","B000P0J074",195,983,4.40512820512821,10,6,10,38,131
"12620","B000P0J07E",129,374,4.81395348837209,0,0,3,18,108
"12621","B000P0J07O",171,786,4.42105263157895,8,6,12,25,120
"12622","B000P0J092",160,852,4.71875,5,3,0,16,136
"12623","B000P0J09C",315,2126,4.2984126984127,15,9,34,66,191
"12624","B000P0J09M",447,1945,4.32438478747204,35,14,28,64,306
"12625","B000P0J09W",378,961,4.62433862433862,2,10,21,62,283
"12626","B000P0J0A6",105,301,4.65714285714286,0,2,3,24,76
"12627","B000P0J0AG",315,1675,4.57777777777778,10,6,15,45,239
"12628","B000P0J0B0",169,1098,3.85798816568047,23,12,16,33,85
"12629","B000P0J0BA",321,873,4.1214953271028,15,15,35,107,149
"12630","B000P0J0BK",321,873,4.1214953271028,15,15,35,107,149
"12631","B000P0J0BU",161,1043,3.83229813664596,12,15,25,45,64
"12632","B000P0J0C4",172,634,3.44767441860465,21,26,29,47,49
"12633","B000P0J0CY",110,364,4.51818181818182,7,2,3,13,85
"12634","B000P0J0D8",191,924,4.57068062827225,3,4,8,42,134
"12635","B000P0J0DI",237,1720,4.48101265822785,13,7,14,22,181
"12636","B000P0J0DS",327,917,4.7217125382263,2,5,13,42,265
"12637","B000P0J0EM",382,1998,4.48952879581152,20,15,12,46,289
"12638","B000P0XJXA",122,787,3.83606557377049,14,7,15,35,51
"12639","B000P296AS",140,1273,4.79285714285714,3,0,2,13,122
"12640","B000P2A6CA",100,564,4.41,4,3,8,18,67
"12641","B000P3GFVK",168,1938,3.66666666666667,26,11,25,37,69
"12642","B000P3GFWO",168,1938,3.66666666666667,26,11,25,37,69
"12643","B000P3GFYM",136,1357,4.33823529411765,2,6,14,36,78
"12644","B000P3IHO8",136,1357,4.33823529411765,2,6,14,36,78
"12645","B000P407K4",309,2475,4.64077669902913,11,3,9,40,246
"12646","B000P407PE",131,356,4.54961832061069,0,2,11,31,87
"12647","B000P427PW",144,663,3.63194444444444,13,22,21,37,51
"12648","B000P42A22",286,2019,3.1958041958042,53,41,60,61,71
"12649","B000P46QTA",329,2224,4.70516717325228,4,9,8,38,270
"12650","B000P4ME14",629,8071,3.49602543720191,146,52,55,96,280
"12651","B000P4ME3C",129,790,3.21705426356589,29,16,21,24,39
"12652","B000P4WOK0",139,545,4.64748201438849,2,4,5,19,109
"12653","B000P512LQ",118,480,4.34745762711864,4,7,9,22,76
"12654","B000P56OUA",260,1221,4.74615384615385,6,2,5,26,221
"12655","B000P5CAZI",163,822,4.32515337423313,3,10,11,46,93
"12656","B000P5FH0I",173,435,4.04624277456647,3,14,32,47,77
"12657","B000P5FH0S",120,275,4.875,0,0,3,9,108
"12658","B000P5FH1M",136,432,4.70588235294118,1,2,4,22,107
"12659","B000P5FH2Q",105,1276,3.6952380952381,22,6,8,15,54
"12660","B000P5T0QK",113,315,3.3716814159292,12,14,32,30,25
"12661","B000P5YLBE",442,3266,4.30542986425339,44,9,19,66,304
"12662","B000P6BFGM",140,727,2.75,47,21,20,24,28
"12663","B000P6IA6K",114,663,3.01754385964912,19,21,28,31,15
"12664","B000P6J8TS",131,456,4.22900763358779,6,6,13,33,73
"12665","B000P6R5TI",106,730,4.18867924528302,1,7,19,23,56
"12666","B000P6R5Y8",287,2410,3.68292682926829,49,24,28,54,132
"12667","B000P6XQ50",223,1735,4.36322869955157,17,7,9,35,155
"12668","B000P6XU56",141,1009,4.46808510638298,5,7,4,26,99
"12669","B000P6XU5G",141,1009,4.46808510638298,5,7,4,26,99
"12670","B000P6XU60",383,2118,4.64490861618799,4,8,15,66,290
"12671","B000PAAJVA",394,3509,3.81472081218274,41,39,50,86,178
"12672","B000PAAJVU",103,429,4.27184466019417,1,4,9,41,48
"12673","B000PAAJYW",337,2348,4.17507418397626,30,15,34,45,213
"12674","B000PAAJZ6",165,667,4.37575757575758,9,4,9,37,106
"12675","B000PATZJW",136,614,3.30882352941176,30,8,30,26,42
"12676","B000PATZK6",136,614,3.30882352941176,30,8,30,26,42
"12677","B000PC1QO2",102,313,4.12745098039216,3,6,14,31,48
"12678","B000PC6G8S",126,537,3.38888888888889,25,7,29,24,41
"12679","B000PC6G92",136,614,3.30882352941176,30,8,30,26,42
"12680","B000PCXB18",116,993,4.38793103448276,5,5,9,18,79
"12681","B000PDZ9SU",132,924,4.03030303030303,12,13,11,19,77
"12682","B000PDZJ8U",152,713,4.26315789473684,5,6,12,50,79
"12683","B000PE0GQO",158,5036,3.89873417721519,38,2,3,10,105
"12684","B000PEX1IE",306,1553,4.41830065359477,20,3,17,55,211
"12685","B000PFSYO4",205,1710,3.57073170731707,24,28,30,53,70
"12686","B000PG8FOW",320,1380,3.3875,41,37,75,91,76
"12687","B000PGTERY",242,982,4.05371900826446,11,13,35,76,107
"12688","B000PGTETW",242,982,4.05371900826446,11,13,35,76,107
"12689","B000PGUT8C",106,702,4.72641509433962,2,1,4,10,89
"12690","B000PH40F4",150,703,3.29333333333333,22,22,24,54,28
"12691","B000PH40FY",251,1139,4.14741035856574,7,15,32,77,120
"12692","B000PH40GS",183,899,4.13114754098361,11,7,11,72,82
"12693","B000PH8MEE",175,573,4.32,11,3,16,34,111
"12694","B000PHN4HE",154,414,4.0974025974026,12,8,14,39,81
"12695","B000PHVZNE",334,1515,4.06586826347305,19,20,41,94,160
"12696","B000PHX5NC",240,1401,3.9875,8,18,37,83,94
"12697","B000PJF2XQ",116,654,4.41379310344828,2,3,11,29,71
"12698","B000PKG8SS",211,1562,3.3696682464455,38,18,38,62,55
"12699","B000PKG8TC",211,1562,3.3696682464455,38,18,38,62,55
"12700","B000PKG8TM",120,920,4.175,5,12,10,23,70
"12701","B000PKG8TW",211,1562,3.3696682464455,38,18,38,62,55
"12702","B000PKG8U6",113,879,4.31858407079646,3,7,9,26,68
"12703","B000PKG8UG",211,1562,3.3696682464455,38,18,38,62,55
"12704","B000PMFRTC",177,835,4.46327683615819,6,8,7,33,123
"12705","B000PMFS14",158,2766,3.74683544303797,15,14,27,42,60
"12706","B000PMFS2I",145,1598,3.8,19,9,20,31,66
"12707","B000PMFS3C",151,1233,4.66225165562914,3,3,5,20,120
"12708","B000PMFS6O",139,1389,3.32374100719424,48,6,6,11,68
"12709","B000PMG16U",250,3241,3.82,43,15,18,42,132
"12710","B000PMGS6S",159,703,4.06918238993711,9,7,22,47,74
"12711","B000PMLJMG",127,553,3.38582677165354,15,18,30,31,33
"12712","B000PMLJMQ",127,553,3.38582677165354,15,18,30,31,33
"12713","B000PMLJN0",127,553,3.38582677165354,15,18,30,31,33
"12714","B000PNCETC",285,1873,4.46666666666667,10,12,10,56,197
"12715","B000PNZW8C",418,3198,4.08373205741627,28,27,46,98,219
"12716","B000PO56KK",162,1248,4.04320987654321,10,12,21,37,82
"12717","B000PSGRSQ",406,966,4.35960591133005,0,14,46,126,220
"12718","B000PUQTWS",172,2029,4.32558139534884,10,6,11,36,109
"12719","B000PUV1ZI",112,658,4.33928571428571,5,6,4,28,69
"12720","B000PUYI62",311,2142,2.71061093247588,110,42,42,62,55
"12721","B000PVAFT0",105,363,4.08571428571429,7,9,10,21,58
"12722","B000PXZXUY",164,1384,4.35365853658537,7,4,12,42,99
"12723","B000PY52EU",173,852,4.0635838150289,7,9,24,59,74
"12724","B000PY6BBI",199,620,4.61306532663317,1,5,5,48,140
"12725","B000Q01X9G",187,1019,4.85561497326203,0,1,5,14,167
"12726","B000Q2GD4Y",312,2704,3.4775641025641,57,25,46,80,104
"12727","B000Q4RJWW",120,432,4.16666666666667,7,2,12,42,57
"12728","B000Q5SUT2",264,1322,4.14772727272727,17,13,28,62,144
"12729","B000Q66H8C",255,1876,4.16470588235294,19,13,27,44,152
"12730","B000Q66JXA",226,1865,4.33185840707965,10,14,13,43,146
"12731","B000Q66QAG",106,229,4.52830188679245,1,0,9,28,68
"12732","B000Q66QAQ",255,1000,3.69803921568627,27,33,35,55,105
"12733","B000Q66QBA",100,222,4.48,2,3,6,23,66
"12734","B000Q6774K",110,678,4.56363636363636,0,3,6,27,74
"12735","B000Q678OO",376,2423,4.5,22,7,13,53,281
"12736","B000Q67DEE",121,903,4.56198347107438,1,3,9,22,86
"12737","B000Q6GUKC",145,422,4.52413793103448,4,2,10,27,102
"12738","B000Q6GUKM",277,1185,4.72924187725632,2,3,7,44,221
"12739","B000Q6GUKW",145,422,4.52413793103448,4,2,10,27,102
"12740","B000Q6GURU",173,852,4.0635838150289,7,9,24,59,74
